id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4444204, 2-3 bedroom UWS garden triplex ,5162192,Amy,Manhattan,Upper West Side,40.79795,-73.96175,Entire home/apt,300,30,4,2015-10-06,0.07,12,310
26365747,SuperHost 1 block to  Times Square NYC City Center,109040481,Julian,Manhattan,Hell's Kitchen,40.75825,-73.98982,Private room,125,1,54,2019-06-19,4.34,1,341
21410257,"ALL YOURS FULL APARTMENT
2 BDM 2 BTH East Village!",27636450,Lauren,Manhattan,NoHo,40.72617,-73.99218,Entire home/apt,250,2,2,2017-11-06,0.1,2,0
23289645,Hamilton Heights home,173379189,Jill,Manhattan,Harlem,40.82521,-73.94159,Entire home/apt,200,2,2,2018-04-01,0.13,1,0
29898413,Cozy Room for the Holidays in Brooklyn,155200301,Andy,Brooklyn,Bedford-Stuyvesant,40.685359999999996,-73.92222,Private room,37,18,2,2019-01-15,0.33,2,341
21677053,Luxury Chelsea penthouse w private terrace & view!,5761098,Patty,Manhattan,Chelsea,40.74023,-73.99994000000001,Entire home/apt,485,3,2,2019-05-28,0.32,1,1
20405958,2BED 2 BATH CENTRAL PARK /BALCONY /COLUMBUS CIRCLE,131647128,Emily,Manhattan,Upper West Side,40.775999999999996,-73.98815,Entire home/apt,300,30,7,2019-03-29,0.85,25,312
10351249,Spacious 2 Bedroom Lower East Side,53281880,Sandra,Manhattan,Chinatown,40.71288,-73.9974,Entire home/apt,180,2,167,2019-06-25,4.04,1,261
17610023,Creative Loft Space (Huge) in Great Location,1522383,Catherine,Brooklyn,Prospect Heights,40.68006,-73.97248,Private room,74,1,4,2018-04-07,0.15,1,0
32841296,"❋ FAB BROOKLYN ROOM ❋ PRIVATE ENSUITE, 2 BED'S ;-)",7598620,Daniel,Brooklyn,Bushwick,40.69826,-73.93474,Private room,58,1,26,2019-07-07,7.03,1,70
22304663,Charming House with Manhattan Views!,163047898,Erika,Queens,Long Island City,40.74801,-73.95031999999999,Entire home/apt,160,2,2,2018-01-01,0.11,1,0
21593310,"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",156948703,Asad,Queens,East Elmhurst,40.77046,-73.87335999999999,Private room,60,1,257,2019-07-06,12.54,6,351
15115143,46st Cozy Flat Midtown/Tms Squr/Javits Ctr/Pier 97,87565263,Clark,Manhattan,Hell's Kitchen,40.76338,-73.99552,Entire home/apt,200,3,170,2019-07-02,4.99,1,82
6380118,Brooklyn artist apartment,6645134,May,Brooklyn,Bushwick,40.70104,-73.91813,Private room,42,3,5,2017-08-20,0.1,1,298
10116081,Apartment in Midtown East of NYC,51913270,Andrew,Manhattan,Midtown,40.75939,-73.96949000000001,Entire home/apt,200,1,0,,,1,0
30901275,The Den -  3 mins  to JFK,223846870,Shared Stay-JFK The Hugh Suite,Queens,Springfield Gardens,40.66284,-73.76961999999999,Private room,45,1,17,2019-06-11,2.6,3,0
14050933,"Large, sunny room in Brooklyn",14235450,Elizabeth,Brooklyn,Sunset Park,40.64775,-74.00858000000001,Private room,41,3,2,2016-09-11,0.06,1,0
23702356,The Yellow CropTop in Harlem NYC,177562935,Virginia,Manhattan,Harlem,40.812740000000005,-73.9455,Private room,147,1,3,2019-04-22,0.3,2,57
35346820,Private Room in Luxury Penthouse Apartment,3241323,Victor,Brooklyn,East Flatbush,40.655390000000004,-73.94960999999999,Private room,175,1,3,2019-06-30,3.0,1,87
34464505,TIMES SQUARE Cozy private room,8033432,Tom,Manhattan,Hell's Kitchen,40.75865,-73.99,Private room,100,1,6,2019-06-23,3.4,4,116
29339032,Cozy Apartment in Lively Brooklyn 15 Min from Pier,117380551,Sade,Brooklyn,Crown Heights,40.67115,-73.94932,Entire home/apt,110,2,0,,,1,107
18908676,"Big, bright room in bushwick in 3BR",119170289,Bam,Brooklyn,Bushwick,40.695009999999996,-73.92538,Private room,45,3,4,2019-06-24,0.16,2,8
21772083,Comfortable 1 Bedroom Apartment,26744799,Chris,Brooklyn,Bath Beach,40.60674,-74.00428000000001,Entire home/apt,99,3,39,2019-07-01,2.37,1,306
30498747,Luxurious bedroom in Tribeca - walk to World Trade,36642844,Jason,Manhattan,Tribeca,40.71802,-74.01038,Private room,97,1,4,2019-04-26,0.63,1,0
27874237,Park Slope Perfect 2 BR,42273,Dani,Brooklyn,South Slope,40.66875,-73.98779,Entire home/apt,150,31,1,2019-05-24,0.64,2,281
9755479,Beautiful 1BR NYC,18799694,Evan,Manhattan,East Village,40.73333,-73.99075,Entire home/apt,300,1,0,,,1,0
27518599,Spectacular East Village Loft,207523208,Chris,Manhattan,East Village,40.73052,-73.98277,Entire home/apt,450,3,34,2019-07-05,3.37,1,80
29906233,BRONX SUNNY CLEAN ROOM,224874182,Norman,Bronx,Parkchester,40.83872,-73.87149000000001,Shared room,45,7,0,,,1,280
5051597,Restored 1910 Brooklyn Loft Suite,10975987,Lisa,Brooklyn,Bushwick,40.683859999999996,-73.90935999999999,Entire home/apt,150,4,119,2019-06-20,2.23,1,273
35767325,one privet bedroom cheap price perfect for singel,148004680,Matanel,Brooklyn,Midwood,40.62245,-73.9696,Private room,35,1,1,2019-07-01,1.0,1,50
35900875,Private Bedroom en-suite Bathroom - Manhattan,270029540,Aamir,Manhattan,Harlem,40.81561,-73.94823000000001,Private room,99,1,1,2019-06-30,1.0,1,256
27958130,Big beautiful room with tons of sunlight,25710035,Blaine,Brooklyn,Bushwick,40.69695,-73.92268,Private room,37,28,1,2018-10-31,0.12,1,0
14556634,Brooklyn Nook,9974520,Michael,Brooklyn,Greenpoint,40.72804,-73.94599000000001,Private room,45,2,1,2016-08-23,0.03,1,0
26430901,Hustler's Paradise 003 Private Room Lower Level,104927746,Amardeep,Staten Island,Concord,40.59691,-74.087,Private room,30,4,26,2019-06-25,2.14,7,359
29331513,Downtown Manhattan Bedroom!  Top of Fidi/City Hall,69545272,Ben,Manhattan,Financial District,40.71161,-74.00665,Private room,57,9,3,2019-05-09,0.36,2,365
30483899,"Sunny, Spacious Apartment on Upper East Side",82189264,Laur,Manhattan,East Harlem,40.78695,-73.94218000000001,Entire home/apt,215,60,0,,,1,365
10173750,Simple Affordable Room in Brooklyn,24840827,Prashast,Brooklyn,Bedford-Stuyvesant,40.69143,-73.93444000000001,Private room,55,1,0,,,1,0
35204821,Spacious for big family or groups. Well located,127805063,Monika,Manhattan,Midtown,40.75803,-73.96224000000001,Entire home/apt,350,30,0,,,2,283
14041447,Cosy Crown Heights Home Away From Home,84141923,Marisha,Brooklyn,Crown Heights,40.66856,-73.93929,Private room,50,3,45,2019-02-18,1.31,2,0
9777504,Industrial Williamsburg Loft with Awesome Rooftop!,9424650,Anna,Brooklyn,Williamsburg,40.71761,-73.95423000000001,Entire home/apt,325,3,74,2019-06-27,1.73,1,179
21344762,Modern Manhattan 1 Bedroom 15 Mins from Midtown,34867672,Robert,Manhattan,East Harlem,40.80891,-73.93798000000001,Entire home/apt,100,30,22,2019-01-31,1.05,1,0
36472710,CozyHideAway Suite,274225617,Alberth,Queens,Briarwood,40.70786,-73.81448,Entire home/apt,58,1,0,,,1,159
23373090,SHOOTS ONLY - Huge Artist loft in Williamsburg,11844979,V,Brooklyn,Williamsburg,40.71653,-73.96276,Entire home/apt,2500,1,0,,,4,140
1954495,East Village gem!,10102809,Jennifer,Manhattan,East Village,40.7281,-73.98671,Entire home/apt,100,3,2,2014-12-19,0.03,1,0
23070522,The Home away from home!!!!,60373268,Bless M,Brooklyn,Bedford-Stuyvesant,40.6849,-73.91811,Entire home/apt,140,3,30,2019-06-18,1.88,1,122
25289487,sunny nice studio,10659899,Marija,Brooklyn,Crown Heights,40.671279999999996,-73.93664,Entire home/apt,60,7,2,2018-08-29,0.18,1,0
30928769,Cozy Room B,213781715,Anting,Brooklyn,Greenpoint,40.73095,-73.95130999999999,Private room,89,1,0,,,33,180
731316,"Sunny & Clean Apt, Ideal Location",3805397,Christa,Manhattan,Chelsea,40.74092,-74.00036999999999,Entire home/apt,140,1,6,2016-05-25,0.07,1,0
2473861,Royal Harlem TRIPLEX Home 5 Beds,8826175,Grover,Manhattan,Harlem,40.80705,-73.94452,Entire home/apt,175,3,157,2019-06-22,2.46,3,38
27966667,Comfortable Carroll Gardens 2 BR Amazing Location,211022699,David,Brooklyn,Carroll Gardens,40.6798,-73.99271999999999,Entire home/apt,200,2,7,2019-07-06,0.9,1,45
9330771,East Village Studio Apartment,28396398,Cy,Manhattan,East Village,40.72919,-73.98104000000001,Entire home/apt,99,30,0,,,1,0
13582811,Bright Bushwick Diamond In The Rough,78408136,Michael,Brooklyn,Cypress Hills,40.68015,-73.90504,Entire home/apt,85,1,182,2019-06-23,5.85,1,62
16962435,Artist Loft Bedroom,24419810,Gera & Werc,Brooklyn,Bushwick,40.70322,-73.92025,Private room,60,5,18,2019-05-15,0.77,1,66
19964343,Brooklyn Apartment,141544900,Cathy,Brooklyn,East Flatbush,40.6455,-73.9444,Entire home/apt,56,1,82,2019-05-12,3.64,1,22
13884778,"Luxury Room (rm2), 5 mins from Columbia",21410914,Eugene,Manhattan,Morningside Heights,40.81093,-73.95928,Private room,100,3,81,2019-06-22,2.24,6,133
33151516,Best Hood in NYC. Private Bedroom in ASTORIA!!,1852219,Douglas And Juthamas,Queens,Astoria,40.7718,-73.91942,Private room,62,2,16,2019-06-23,4.53,1,313
11224100,"Charming, Quiet Room with Full Bed",683203,Suguna,Brooklyn,Prospect Heights,40.675,-73.9656,Private room,34,2,2,2016-03-10,0.05,1,0
35352800,Raz and Jesse's Ridgewood Apartment,3084472,Jesse,Queens,Ridgewood,40.70196,-73.90578000000001,Entire home/apt,71,2,0,,,1,41
13846934,Apartment near Central Park,81747071,Oleg,Manhattan,Harlem,40.80227,-73.95571,Entire home/apt,165,3,34,2019-04-08,0.96,1,0
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,1311870,Christy,Manhattan,Chinatown,40.71582,-73.99902,Entire home/apt,119,1,49,2014-12-03,0.58,1,0
28936795,Great Access! Close to station/5line u can use!,200239515,Shogo,Queens,Woodside,40.74516,-73.89278,Private room,35,30,2,2019-04-30,0.25,15,0
22466315,Lower East Side - Lovely Studio! #14,158969505,Karen,Manhattan,Lower East Side,40.721470000000004,-73.99181,Entire home/apt,170,30,4,2019-01-07,0.3,9,281
27785327,Bushwick Art collective bedroom A,3635302,Adam,Brooklyn,Bushwick,40.70563,-73.91853,Private room,90,2,6,2019-05-31,0.58,3,89
31837921,PRIVATE duplex by trains in the heart of Bushwick,46072382,Abigail,Brooklyn,Bushwick,40.69863,-73.934,Entire home/apt,107,4,1,2019-03-01,0.23,1,0
8895019,1 Bd Ap. in Hell's Kitchen Times Sq,1020828,Philipp,Manhattan,Hell's Kitchen,40.76392,-73.99514,Entire home/apt,150,1,1,2016-05-08,0.03,1,0
23317650,Simple Nice Private Bedroom in Hamilton Heights,24987213,Bridget,Manhattan,Harlem,40.82826,-73.94589,Private room,70,2,8,2018-07-01,0.49,1,156
4976919,"Huge artist loft, heart of W'Burg!",373019,Leah,Brooklyn,Williamsburg,40.711890000000004,-73.94632,Private room,62,30,3,2015-09-29,0.06,1,319
4482783,"❤️ of Wburg, Private Living+Entrance",1869332,Elli,Brooklyn,Williamsburg,40.7188,-73.95775,Private room,139,2,6,2017-07-29,0.12,3,36
18425106,"Washington Street, Lux Svcd Studio in West Village",22541573,Ken,Manhattan,SoHo,40.72948,-74.00961,Entire home/apt,195,30,1,2019-03-10,0.25,87,365
33492744,Cozy Studio in the Heart of Spanish Harlem,19392723,Pablo,Manhattan,East Harlem,40.79463,-73.94604,Entire home/apt,100,2,2,2019-04-18,0.7,1,8
15447048,"Brooklyn, Where my story begins...",10238963,Cathy,Brooklyn,Bay Ridge,40.62652,-74.0196,Entire home/apt,95,3,7,2018-09-09,0.22,1,0
8302680,Sunny 2BR Apartment in Williamsburg,3038856,Samir,Brooklyn,Williamsburg,40.7124,-73.96259,Entire home/apt,164,1,10,2018-05-06,0.23,3,0
28988283,The Come On Inn - 2,3740621,Jonathan,Manhattan,Harlem,40.81664,-73.94266999999999,Private room,150,1,11,2019-06-12,1.26,2,177
4430747,Adorable 1Bd Next to Subway in Bushwick - Brooklyn,747934,Lia,Brooklyn,Bedford-Stuyvesant,40.69175,-73.92834,Entire home/apt,103,2,5,2019-01-03,0.09,1,211
18159825,"NYC4YOU  
Great location!!!",23187808,Theodore,Queens,Ditmars Steinway,40.77412,-73.9061,Entire home/apt,99,1,81,2019-06-20,2.98,1,202
29178995,Farm house style home in Bay Ridge (C),31760835,Fon,Brooklyn,Bay Ridge,40.63409,-74.02887,Private room,65,1,8,2019-05-05,0.92,4,98
27298901,SPACIOUS 2BR 2BATH IN THE HEART OF YORKVILLE,200380610,Pranjal,Manhattan,Upper East Side,40.7732,-73.95029,Entire home/apt,340,30,0,,,65,364
33269847,Sunny Happy Artist room close to train,248472625,Tyrone,Brooklyn,Bushwick,40.68929,-73.9216,Private room,45,14,1,2019-05-30,0.73,1,67
36137531,NYC oasis in Gramercy,14499116,Michal,Manhattan,Stuyvesant Town,40.735490000000006,-73.97707,Entire home/apt,250,20,0,,,1,30
5116727,Amazingly bright and cozy apartment,2897021,Julia,Manhattan,East Village,40.72695,-73.98675,Entire home/apt,120,10,7,2017-01-04,0.13,1,0
4249342,Perfect Private Room in Luxury Bldg w/Gym/Rooftop,2495483,Andy,Manhattan,Financial District,40.70948,-74.00654,Private room,98,7,23,2019-06-01,0.55,1,116
25737165,Lux Studio Suite+ Kitchen+Gym+Rooftop @FiDi!,73456844,Lilian,Manhattan,Financial District,40.706590000000006,-74.01002,Entire home/apt,179,3,8,2019-07-06,0.64,1,102
3038614,"Lovely, Huge, Open, Quiet, Spacious, Sunny, A/C",14892152,Laura,Brooklyn,Bedford-Stuyvesant,40.685959999999994,-73.95837,Entire home/apt,155,25,3,2015-04-02,0.05,1,364
8762135,2 Bedroom in Trendy Clinton Hill,4277896,Tzooli And Ay,Brooklyn,Bedford-Stuyvesant,40.68928,-73.95976,Private room,180,5,12,2019-04-27,0.28,2,189
7305718,"Cozy, clean studio with a view!",38269863,Andrea,Manhattan,Harlem,40.81882,-73.956,Entire home/apt,150,3,0,,,1,0
3838416,Beautiful Huge 2Br House w/Backyard,107340,Eric,Brooklyn,Prospect-Lefferts Gardens,40.65806,-73.95815,Entire home/apt,225,4,3,2014-10-19,0.05,1,0
23053827,Mi hermoso hogar a 4 bloques del AirPort LGA,171107511,Paola,Queens,East Elmhurst,40.76393,-73.86444,Private room,80,2,1,2018-10-07,0.11,1,219
35563781,"FLATBUSH PLACE TO COME AND GO  
1 out of 2 listing",267223765,Jarmel,Brooklyn,Flatbush,40.649359999999994,-73.96061,Private room,50,1,2,2019-07-01,2.0,3,342
35793784,Sonder | 116 John | Tasteful 2BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70833,-74.00497,Entire home/apt,270,29,0,,,327,350
15634892,"Adorable, NYC studio for the holiday!",15353668,Bria,Manhattan,Midtown,40.75228,-73.97185999999999,Entire home/apt,144,28,0,,,1,90
6948441,Cozy 2BR at Chelsea with Balcony,2176547,Amy,Manhattan,Chelsea,40.74723,-73.9916,Entire home/apt,220,31,4,2019-05-27,0.12,1,54
6467905,Harlem Home Away From Home,33788184,Tiana,Manhattan,Harlem,40.82948,-73.94876,Private room,55,2,0,,,1,0
13170860,"***Luxury Doorman, Grand Central, United Nations**",52950465,Gal,Manhattan,Midtown,40.75266,-73.97251999999999,Entire home/apt,142,30,0,,,12,323
19322515,20m to Manhattan - 2 Floors + Express Subway,98705818,Mari,Brooklyn,Crown Heights,40.67476,-73.93016,Entire home/apt,550,1,6,2019-05-22,0.25,1,249
3624653,S 2/Bedford Well-Lit Private Room,6472334,Matthew,Brooklyn,Williamsburg,40.71286,-73.96244,Private room,69,2,11,2016-04-29,0.18,2,0
32238462,Sonder | Stock Exchange | Sleek 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70748,-74.01042,Entire home/apt,451,2,15,2019-06-21,4.37,327,254
17753121,Spacious Serene Large Room near L Train,121141615,Beth,Queens,Ridgewood,40.708859999999994,-73.91741999999999,Private room,60,1,1,2017-09-24,0.05,1,0
24248741,Minimal Williamsburg Space,2796906,Austin,Brooklyn,Williamsburg,40.70833,-73.94898,Private room,46,1,3,2018-04-13,0.2,1,0
10038410,Beautiful Loft Suite in Greenpoint,47554473,Henry Norman,Brooklyn,Greenpoint,40.72717,-73.94479,Entire home/apt,199,3,26,2019-06-25,0.61,13,74
30801989,Wonderful room with fridge next to Manhattan,36732553,Miriam,Queens,Astoria,40.754909999999995,-73.9152,Private room,50,15,1,2019-05-04,0.45,3,341
12751037,"Large, Private Bedroom near Union Square.",69355658,K,Manhattan,Gramercy,40.73328,-73.9859,Private room,90,3,23,2019-06-23,0.6,1,0
16099007,Comfortable room and very clean!,104885443,Maiko,Queens,Astoria,40.768190000000004,-73.92755,Private room,85,2,57,2019-06-22,1.86,2,306
21177156,New 1BR Apartment In Prime Lower East Side,1029090,Jonathan,Manhattan,East Village,40.722359999999995,-73.98534000000001,Entire home/apt,181,2,10,2018-08-16,0.47,1,0
33686419,Prime Williamsburg 2BR w/ NYC View -Long Term Only,82742663,Scott,Brooklyn,Williamsburg,40.71948,-73.96376,Entire home/apt,150,30,1,2019-04-29,0.42,1,160
476571,2RE - CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.72955,-73.98298,Entire home/apt,99,30,62,2019-01-10,0.74,6,8
29994978,Sunny garden studio minutes from Prospect Park,5794062,Grace,Brooklyn,Park Slope,40.67331,-73.97471,Entire home/apt,93,3,2,2019-06-23,0.46,1,5
34120117,The Grand Blue Hideaway Near The Park,253227041,Karen,Brooklyn,Crown Heights,40.6725,-73.93079,Entire home/apt,150,3,11,2019-07-01,5.16,1,142
4586330,Artist Loft in Greenpoint/Williamsb,23677128,Darby,Brooklyn,Greenpoint,40.72712,-73.95499000000001,Private room,80,1,0,,,1,0
32676112,Margarita's Room # 2 A unos minutos del JFK y LGA,214738765,Lucio,Queens,Richmond Hill,40.69433,-73.83114,Private room,58,1,16,2019-06-30,4.44,3,129
18579690,HOUSE WITH 2 ENTRANCES 15min TO MANHATTAN,30237517,David,Queens,Forest Hills,40.734120000000004,-73.8509,Entire home/apt,278,2,16,2018-07-12,0.62,6,0
32122886,Private Room New York 3 (4f),102466916,Luca And Kameko,Manhattan,Harlem,40.80577,-73.9448,Private room,55,60,0,,,6,210
26554937,"Beach Street Loft -  Surf Rockaway Beach, NYC, JFK",10457300,Andre,Queens,Arverne,40.59427,-73.79729,Entire home/apt,140,1,36,2019-06-23,2.96,1,70
7790911,"Clean,Huge Furnished Room in Safe Neighborhood",16962694,Guanshan,Brooklyn,Bensonhurst,40.60788,-73.98161,Private room,69,7,3,2015-09-27,0.06,1,0
13183826,BROOKLYN ROOM,31628863,Sasha,Brooklyn,Bensonhurst,40.60391,-73.99339,Private room,80,2,7,2018-09-03,0.23,1,0
27363157,"Large, Sunny West Village 1 Bedroom",26278289,Erika,Manhattan,Greenwich Village,40.72862,-74.00054,Entire home/apt,300,4,0,,,1,188
13530958,Basically Your Own Apartment: Cobble Hill Gem,3302537,Marielle,Brooklyn,Cobble Hill,40.68796,-73.99229,Entire home/apt,120,1,2,2016-07-29,0.05,1,0
15100256,Central Park Vacation,22772389,Shane,Manhattan,Upper West Side,40.78492,-73.97991999999999,Private room,110,2,41,2019-05-20,1.21,1,89
22336299,Boho Chic One Bedroom In Cobble Hill Brookyn,134948140,Tina,Brooklyn,Cobble Hill,40.686690000000006,-73.99909,Entire home/apt,112,1,62,2019-06-17,3.33,1,151
397420,New York Host who knows The Most,1985717,Darktalia,Manhattan,Harlem,40.82703,-73.94311,Private room,85,3,6,2017-09-05,0.07,1,363
29496193,Cozy + Chic Harlem Apartment,33869262,Madeline,Manhattan,Harlem,40.823640000000005,-73.94471999999999,Entire home/apt,125,2,19,2019-06-30,2.35,1,37
16673626,Modern 1 bed/duplex southslope Brooklyn,17753630,Erin,Brooklyn,Sunset Park,40.65948,-73.99243,Entire home/apt,150,7,0,,,1,0
30791183,Spacious One Bedroom Apartment (sleeps 2-5 people),230367259,James,Manhattan,Upper East Side,40.77861,-73.94628,Entire home/apt,200,7,0,,,1,235
16273526,Home away for the holidays!,407407,Calixto,Bronx,Norwood,40.87372,-73.88625,Private room,60,2,3,2017-12-25,0.1,1,364
9266394,Spacious apt next to Botanic Garden,48133396,Katherine,Brooklyn,Crown Heights,40.66563,-73.96118,Entire home/apt,85,90,0,,,1,0
7809535,Brooklyn Brownstone Beautiful,1103465,Julia,Brooklyn,Clinton Hill,40.68332,-73.96271,Entire home/apt,145,6,35,2019-06-08,0.76,1,31
9876335,No Sleep 'Till Brooklyn! 2 Train (accommodates 1),37401126,Leah,Brooklyn,East Flatbush,40.64165,-73.94062,Private room,50,2,32,2019-07-04,0.74,4,362
17532802,"Apartment in Sunset Park, Brooklyn",118913632,Ye,Brooklyn,Sunset Park,40.64028,-74.01262,Entire home/apt,100,7,0,,,1,0
23039069,Cozy 2 Bed 2 bath  Pool in building,113805886,Yaacov,Manhattan,Upper East Side,40.77721,-73.94997,Entire home/apt,300,31,5,2019-01-02,0.31,33,326
9836020,Newly Renovated Tribeca 2 br,33908393,Jay,Manhattan,Tribeca,40.71982,-74.01134,Entire home/apt,197,1,0,,,1,0
14445183,Family Friendly Stay in Brooklyn,88945872,Andria,Brooklyn,East Flatbush,40.6468,-73.9508,Entire home/apt,100,5,83,2019-06-30,2.5,1,31
2017397,☆ DESIGN Spacious ☆ 1 BR Sleeps 4 Brooklyn Museum,2496464,Monica,Brooklyn,Crown Heights,40.66687,-73.95619,Entire home/apt,150,5,68,2019-07-01,1.07,1,202
26425032,Private Room in apartment (1),198478845,Jelani,Brooklyn,Clinton Hill,40.6867,-73.9612,Private room,59,4,6,2019-06-20,0.87,2,156
24265776,Cozy Brooklyn Apartment room near  Manhattan,10875931,Bart,Brooklyn,Flatbush,40.64741,-73.97102,Private room,65,2,70,2019-06-30,4.79,1,90
22339165,Semi private room in great apartment,922478,Brad,Brooklyn,Clinton Hill,40.682320000000004,-73.96043,Shared room,50,4,15,2018-08-27,0.81,2,0
33241034,Sunny Bedroom in Ridgewood Apartment!,67373452,David,Queens,Ridgewood,40.69894,-73.90064,Private room,50,7,6,2019-04-14,1.84,1,128
8988451,New York City Living,46953097,Lauren,Bronx,Concourse Village,40.82705,-73.91337,Private room,95,2,6,2016-08-14,0.14,1,173
7679697,Midtown West Modern Charming 1BD Apt near Times Sq,5513694,Paul,Manhattan,Hell's Kitchen,40.76377,-73.98786,Entire home/apt,200,2,49,2019-05-10,1.06,1,205
2467087,BEAUTIFUL ARTIST APT IN NOLITA w/ Private Backyard,12616627,Nico,Manhattan,Nolita,40.722970000000004,-73.99539,Entire home/apt,250,1,2,2016-01-02,0.05,1,0
35945256,Penn House~~~~5 mins from JFK,269113892,Penn,Queens,Jamaica,40.68248,-73.79417,Entire home/apt,128,1,5,2019-07-01,5.0,1,176
30559387,Brooklyn 1 room,229278227,明凤,Brooklyn,Bensonhurst,40.620709999999995,-73.99911999999999,Private room,45,1,13,2019-06-30,2.07,1,324
9261392,Modern Lux APT Private Bath 15 min to Times Sq,7174662,K,Queens,Sunnyside,40.744609999999994,-73.92004,Private room,88,2,132,2019-06-01,3.23,1,14
20235608,"Spacious 2 Bedroom in Bushwick, Brooklyn",109884885,Michael Ray,Brooklyn,Bushwick,40.69716,-73.91447,Entire home/apt,195,2,4,2017-10-22,0.18,1,0
4401013,3BR/2BA Duplex - 1min to subway!,2007928,Erin,Brooklyn,Bedford-Stuyvesant,40.678490000000004,-73.91672,Entire home/apt,229,2,195,2019-06-24,3.41,1,254
28513148,"Lovely Studio - Heart of Carroll Gardens, Brooklyn",1381000,Diana,Brooklyn,Gowanus,40.68077,-73.98983,Entire home/apt,125,2,2,2019-05-12,0.23,1,0
13674053,Beautiful & Sunny Room in Vibrant Bushwick!,45369628,Maya,Brooklyn,Bushwick,40.7017,-73.92344,Private room,60,2,0,,,1,0
6660518,NY Queens Penthouse Share = 1BR aka Brooklyn Room,34861728,Iris,Queens,Kew Gardens,40.70945,-73.83131999999999,Private room,59,9,12,2019-05-31,0.26,4,318
35795817,Newly Furnished 2 Bed 1 Bath,61396454,Ash,Manhattan,Midtown,40.75508,-73.96379,Entire home/apt,220,30,0,,,14,343
11095719,The Justice  Suite,38068387,Xolie,Brooklyn,Clinton Hill,40.69458,-73.96757,Entire home/apt,175,1,58,2018-10-07,1.45,4,331
26788437,Big Private Room In the Heart of The East Village,201447930,Daniella,Manhattan,East Village,40.72785,-73.98684,Private room,130,2,19,2019-06-25,1.58,2,32
24806098,"WHOLE APARTMENT, 15 MINUTES TO MANHATTAN",75981937,Cem,Queens,Astoria,40.76197,-73.92335,Entire home/apt,140,15,2,2019-01-03,0.18,2,71
4699123,Huge Bdr in Loft in Williamsburg,11708876,Paloma,Brooklyn,Williamsburg,40.7114,-73.96293,Private room,90,1,0,,,1,0
23763320,Spacious Brooklyn Brownstone with Backyard & Cat,1181486,Kurt,Brooklyn,Bushwick,40.69569,-73.90733,Entire home/apt,84,9,1,2018-03-13,0.06,1,0
35368749,"Visiting New York City?
Stay in Da Bronx!",64969440,Tersila,Bronx,Pelham Gardens,40.860929999999996,-73.85185,Entire home/apt,75,2,2,2019-07-05,2.0,1,160
7015831,Relaxing bedroom in 6br apartment,36029533,John,Brooklyn,Bushwick,40.69034,-73.91666,Private room,35,1,1,2015-07-28,0.02,1,0
30102118,Huge two bedroom in trendy Greenpoint,5743700,Joshua,Brooklyn,Greenpoint,40.72918,-73.95538,Entire home/apt,200,4,1,2018-12-26,0.15,1,0
26168027,20-25 minutes to downtown NYC/30-40 to midtown,89769986,Alan,Brooklyn,Bedford-Stuyvesant,40.69144,-73.93493000000001,Private room,120,30,0,,,4,0
25026993,Single room in Clinton Hill brownstone,64426364,Micaela,Brooklyn,Bedford-Stuyvesant,40.68593,-73.95702,Private room,48,7,6,2019-06-23,0.45,1,0
6505898,Riverside and 160th--Long Stay,34009194,Seán,Manhattan,Washington Heights,40.837709999999994,-73.94638,Entire home/apt,200,2,1,2015-06-30,0.02,1,0
14653831,Private room. Full size bed. 3rd floor. Cooper Sq,29824461,Labib,Manhattan,NoHo,40.726290000000006,-73.99237,Private room,75,2,1,2016-11-27,0.03,1,0
24560488,Heart of Soho! Cute studio with clean finishes!,607217,Ross,Manhattan,SoHo,40.72789,-74.00275,Entire home/apt,205,4,15,2019-07-01,1.04,1,5
7599621,"Sunny 1 Bed Apt. Greenpoint, BK",19037938,Abby,Brooklyn,Greenpoint,40.72541,-73.95279000000001,Private room,45,12,0,,,1,0
32224172,Sonder | Stock Exchange | Restful 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70752,-74.01046,Entire home/apt,235,2,7,2019-06-24,1.52,327,306
35946773,中央公园旁的单间,270382544,Maggie,Manhattan,Upper West Side,40.80158,-73.96181999999999,Private room,100,1,1,2019-06-27,1.0,1,1
25193752,Cozy private living in Queens,14323652,Brandon,Queens,Elmhurst,40.73873,-73.88147,Entire home/apt,85,2,36,2019-03-31,2.65,1,130
1144861,Stylish Arty Brooklyn Appartment #4,252361,Lucien,Brooklyn,Cobble Hill,40.6866,-73.99123,Entire home/apt,190,1,221,2019-07-01,3.0,1,238
3851498,L,19860559,Nancy,Manhattan,Upper West Side,40.78802,-73.97509000000001,Private room,65,30,12,2017-09-30,0.21,1,336
